도로형태_대,도로형태_소,시간대,합계,합계,합계,202101,202101,202101,202102,202102,202102,202103,202103,202103,202104,202104,202104,202105,202105,202105,202106,202106,202106,202107,202107,202107,202108,202108,202108,202109,202109,202109,202110,202110,202110,202111,202111,202111,202112,202112,202112
도로형태_대,도로형태_소,시간대,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수
교차로,교차로내,08시-10시,"6,398",55,"9,479",412,3,624,423,6,621,500,5,723,610,4,921,546,7,809,573,6,828,604,6,924,509,4,772,534,2,769,578,5,859,591,3,879,518,4,750
교차로,교차로내,10시-12시,"6,407",56,"9,311",453,0,691,449,2,681,520,2,761,553,5,793,494,6,717,532,4,771,639,7,962,540,5,795,563,10,843,598,3,848,567,7,776,499,5,673
교차로,교차로내,12시-14시,"7,276",65,"10,958",554,1,763,523,2,777,573,6,855,632,3,960,664,11,"1,024",592,2,965,681,5,"1,006",627,5,993,606,8,900,614,7,925,609,6,916,601,9,874
교차로,교차로내,14시-16시,"7,286",54,"10,961",548,3,827,563,4,842,601,4,931,593,5,845,621,7,943,626,4,982,660,6,998,635,3,977,635,3,948,637,5,969,581,7,851,586,3,848
교차로,교차로내,16시-18시,"8,156",66,"12,160",549,3,799,573,2,922,654,5,994,709,7,"1,080",700,5,"1,053",784,6,"1,199",776,5,"1,117",615,5,935,691,7,"1,019",675,8,985,751,8,"1,106",679,5,951
교차로,교차로내,18시-20시,"9,089",61,"13,010",803,5,"1,134",699,6,"1,031",713,6,"1,016",778,6,"1,139",661,5,969,655,2,943,730,1,"1,066",694,5,974,712,6,"1,007",901,4,"1,307",912,6,"1,290",831,9,"1,134"
교차로,교차로내,20시-22시,"6,193",51,"9,055",581,5,829,476,6,729,499,0,763,568,7,818,540,5,767,508,3,755,549,7,800,594,7,884,496,2,683,450,5,678,455,2,658,477,2,691
교차로,교차로내,22시-24시,"4,082",41,"6,267",241,5,353,331,3,515,325,3,511,382,0,604,340,3,526,418,3,687,376,3,561,330,6,470,327,5,501,383,6,580,335,0,514,294,4,445
교차로,교차로횡단보도내,00시-02시,164,4,185,5,0,6,12,0,14,15,0,17,22,0,29,14,0,17,16,2,15,16,0,18,6,0,7,11,0,12,10,2,10,19,0,21,18,0,19
교차로,교차로횡단보도내,02시-04시,53,6,53,3,0,3,-,-,-,8,1,9,6,1,6,8,1,8,4,0,5,2,0,2,4,1,3,5,1,4,2,1,1,6,0,6,5,0,6
교차로,교차로횡단보도내,04시-06시,135,14,130,11,1,10,13,1,12,11,1,11,9,0,12,7,2,5,13,1,15,10,1,9,4,1,3,14,2,12,16,0,17,15,3,13,12,1,11
교차로,교차로횡단보도내,06시-08시,415,13,428,48,4,44,30,0,30,33,2,37,32,0,33,25,0,27,24,1,28,26,1,25,31,0,33,24,0,25,32,1,33,64,3,66,46,1,47
교차로,교차로횡단보도내,08시-10시,715,18,763,43,1,46,44,0,45,56,0,60,75,2,78,53,1,58,60,2,65,73,6,89,56,1,59,67,2,71,50,1,50,64,0,68,74,2,74
교차로,교차로횡단보도내,10시-12시,662,17,702,41,1,45,41,2,40,48,2,55,65,1,68,64,1,70,63,2,67,65,1,68,64,3,68,53,1,55,56,2,56,59,0,65,43,1,45
교차로,교차로횡단보도내,12시-14시,665,12,745,51,1,52,45,0,52,56,2,64,68,1,78,60,1,67,50,1,54,61,0,66,51,2,59,51,2,53,75,0,89,53,1,62,44,1,49
교차로,교차로횡단보도내,14시-16시,720,11,794,51,2,54,56,0,63,55,2,55,68,1,76,75,1,89,67,0,70,50,0,51,53,0,58,63,1,73,70,2,73,55,1,70,57,1,62
교차로,교차로횡단보도내,16시-18시,884,9,980,66,0,76,54,1,56,64,1,79,82,0,89,68,0,71,83,1,86,75,1,82,82,1,88,82,1,93,86,1,101,78,1,87,64,1,72
교차로,교차로횡단보도내,18시-20시,"1,147",11,"1,270",88,0,101,92,2,100,98,1,113,81,0,93,76,0,82,79,1,92,55,1,60,77,1,86,128,0,144,118,2,127,126,1,134,129,2,138
교차로,교차로횡단보도내,20시-22시,774,11,857,82,2,84,55,0,65,58,0,64,64,1,73,72,1,80,69,1,75,70,2,82,60,0,67,62,1,69,60,2,65,62,1,64,60,0,69
교차로,교차로횡단보도내,22시-24시,484,12,549,18,0,19,42,0,50,50,1,57,43,1,53,40,0,47,40,1,47,51,1,58,43,3,43,47,1,50,40,2,46,39,2,45,31,0,34
교차로,교차로부근,00시-02시,989,17,"1,460",42,1,63,67,1,91,85,1,120,81,0,133,88,2,126,91,2,140,100,2,147,70,1,95,64,4,86,85,1,121,130,1,208,86,1,130
교차로,교차로부근,02시-04시,431,6,636,23,2,30,28,1,45,42,0,60,31,0,47,45,0,68,39,1,57,36,0,55,30,1,44,26,0,35,30,1,41,60,0,96,41,0,58
교차로,교차로부근,04시-06시,530,22,721,24,0,28,34,2,45,54,0,73,48,1,67,48,2,73,31,6,44,57,1,77,47,3,64,35,1,45,45,4,58,51,1,64,56,1,83
교차로,교차로부근,06시-08시,"1,500",23,"2,011",115,5,149,94,1,127,138,4,183,137,1,185,105,2,148,122,1,160,120,2,159,107,1,143,113,1,153,144,3,176,163,1,234,142,1,194
교차로,교차로부근,08시-10시,"2,751",21,"3,809",186,1,256,171,0,253,252,0,362,253,3,347,217,3,310,274,2,398,233,5,317,206,2,274,238,0,333,258,1,347,259,2,335,204,2,277
